url,name,sku,selling_price,original_price,currency,availability,color,category,source,source_website,breadcrumbs,description,brand,images,country,language,average_rating,reviews_count,crawled_at
https://www.adidas.com/us/adidas-sportswear-future-icons-logo-graphic-tee/GR4111.html,adidas Sportswear Future Icons Logo Graphic Tee,GR4111,24,$30 ,USD,InStock,White,Top,adidas United States,https://www.adidas.com,Men/Clothing,"There are times to go hard, and then there are moments to give into the stillness. Both are a showcase of strength. Whatever the speed, this adidas t-shirt is down for it. Soft material hangs on the body with a loose, casual shape for total comfort. A logo graphic on the front puts your dedication on full display — not like it wasn't already clear.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7558b605842b467ead58ad1700b2276b_9366/adidas_Sportswear_Future_Icons_Logo_Graphic_Tee_White_GR4111_21_model.jpg",USA,en,4.6,78,50:55.0
https://www.adidas.com/us/adilette-comfort-sandals/GV9713.html,Adilette Comfort Sandals,GV9713,28,$35 ,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Swim/Shoes,"Slide feet first into comfort. With a classic design, these adidas slides are the epitome of versatility and laid-back vibes. A contoured footbed delivers plush cushioning. A stylish bandage upper features adidas branding.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/041f4db70f7d4e338eeead1a00bad4bf_9366/Adilette_Comfort_Sandals_Blue_GV9713_01_standard.jpg",USA,en,4.7,7291,50:55.1
https://www.adidas.com/us/samba-og-shoes/GX1024.html,Samba OG Shoes,GX1024,81,$90 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Unisex/Shoes,"You don't have to step out on the pitch to rock the clean, classic look of adidas Samba shoes. First designed as a grippy, cold-weather soccer shoe, today's Samba is just as much of an icon in the city as it was on the field back when. Throwback colors and lettering let you honor the original version every time you lace up.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d23de6f34d9f47ecae8bad130106d3a5_9366/Samba_OG_Shoes_White_GX1024_01_standard.jpg",USA,en,4.7,1891,50:55.2
https://www.adidas.com/us/advantage-eco-shoes/GZ2792.html,Advantage Eco Shoes,GZ2792,56,$70 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Embrace your greener side. These tennis-inspired shoes have a clean, minimalist style that highlights their use of recycled materials. The speckled outsole owes its varied hues to the recycled PU pellets held within, giving new life to old things.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/22fa49cdbdf34180a120ad1d00be2eef_9366/Advantage_Eco_Shoes_White_GZ2792_01_standard.jpg",USA,en,4.6,619,50:55.8
https://www.adidas.com/us/samba-og-shoes/GZ7039.html,Samba OG Shoes,GZ7039,63,$90 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Unisex/Shoes,"The original adidas Samba first hit the football pitch in 1950. Over the past 70 years, every generation has made these shoes their own. There's just something special about the low-profile shape and retro details. Of course, timeless doesn't mean static. This pair features fresh colors and graphics along the serrated 3-Stripes and heel tab. And the best part? It's designed with the future in mind.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/6acb5bf812b74304807bacb8011d8825_9366/Samba_OG_Shoes_White_GZ7039_01_standard.jpg",USA,en,4.7,1891,50:55.8
https://www.adidas.com/us/classic-next-generation-athlete-backpack/GU1737.html,Classic Next Generation Athlete Backpack,GU1737,35,$50 ,USD,InStock,Green,Sport,adidas United States,https://www.adidas.com,Unisex/Accessories,"Train. Work. Chill. Create. All in a day's routine. With a roomy main compartment and lots of pockets, this adidas backpack keeps you on track and organized through your busy schedule. Durable ripstop stands up to wear and tear, and a padded laptop compartment gives you quick access to your technology. The drawcord-plus-flap closure ensures your valuables stay secure. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2ef80dba0b054078a6a4ad1900c11611_9366/Classic_Next_Generation_Athlete_Backpack_Green_GU1737_01_standard.jpg",USA,en,4.9,28,50:55.9
https://www.adidas.com/us/real-madrid-scarf/GU0074.html,Real Madrid Scarf,GU0074,18,$22 ,USD,InStock,White,Sport,adidas United States,https://www.adidas.com,Soccer/Accessories,Soccer support with frills. Hold your club colors high with this adidas Real Madrid Scarf. It has traditional fringe on either end and the club's name and badge front and center. The soft knit fabric ensures you keep reaching for it well beyond match day.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/0204dd0210164ef9bef5ace600905c17_9366/Real_Madrid_Scarf_White_GU0074_01_standard.jpg",USA,en,4.8,5,50:56.1
https://www.adidas.com/us/court-rallye-slip-shoes/FY4553.html,Court Rallye Slip Shoes,FY4553,44,$55 ,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Unisex/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/f3024eb4fb8f46c780a4ac7500ffc2b4_9366/Court_Rallye_Slip_Shoes_Black_FY4553_01_standard.jpg",USA,en,4.5,449,50:56.2
https://www.adidas.com/us/sport-duffel-bag/GU3145.html,Sport Duffel Bag,GU3145,40,$50 ,USD,InStock,Burgundy,Accessories,adidas United States,https://www.adidas.com,Women/Accessories,"Grab your gear and go. This adidas duffel bag gives you plenty of room and pockets to organize and access your training essentials. Carry it two ways with a shoulder strap and handles. Adjust the straps and handles to make them more comfortable. Two-tone color keeps your look chic.

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/5a3fa1d09c554f04930cad1900c31df6_9366/Sport_Duffel_Bag_Burgundy_GU3145_01_standard.jpg",USA,en,5,3,50:56.3
https://www.adidas.com/us/advantage-shoes/EF0211.html,Advantage Shoes,EF0211,40,$50 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Kids/Shoes,Comfort off the court. These kids' tennis-inspired shoes have a smooth leather-like upper with perforated 3-Stripes. A plush sockliner cushions their every step.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a38674e98a6947a2a1b7aa480120f10f_9366/Advantage_Shoes_White_EF0211_01_standard.jpg",USA,en,4.8,545,50:56.4
https://www.adidas.com/us/classic-next-generation-athlete-backpack/GU0870.html,Classic Next Generation Athlete Backpack,GU0870,35,$50 ,USD,InStock,Black,Sport,adidas United States,https://www.adidas.com,Unisex/Accessories,"Train. Work. Chill. Create. All in a day's routine. With a roomy main compartment and lots of pockets, this adidas backpack keeps you on track and organized through your busy schedule. Durable ripstop stands up to wear and tear, and a padded laptop compartment gives you quick access to your technology. The drawcord-plus-flap closure ensures your valuables stay secure. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d99b8a5bac5f4d5eba48ad1900bdd4f0_9366/Classic_Next_Generation_Athlete_Backpack_Black_GU0870_01_standard.jpg",USA,en,4.9,28,50:56.5
https://www.adidas.com/us/ozweego-shoes/H04260.html,OZWEEGO Shoes,H04260,77,$110 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"No need to announce your arrival when you have these adidas OZWEEGO Shoes laced on. Their bold, bulky build does all the talking for you. The retro-inspired sneakers also go ahead and take care of your comfort, kindly provided by the dreamy Adiprene cushioning and an EVA midsole.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4b4e3461aef54a52965eacb8010caaa8_9366/OZWEEGO_Shoes_White_H04260_01_standard.jpg",USA,en,4.8,332,50:56.6
https://www.adidas.com/us/court-rallye-slip-shoes/H05006.html,Court Rallye Slip Shoes,H05006,50,$55 ,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Unisex/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2f52f821f6344495a8e4ace7015d6f33_9366/Court_Rallye_Slip_Shoes_Black_H05006_01_standard.jpg",USA,en,4.5,449,50:56.7
https://www.adidas.com/us/nizza-shoes/GZ8656.html,Nizza Shoes,GZ8656,52,$65 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Slam dunk your street style. These adidas Nizza Shoes are a reissue of the classic 1978 B-ball trainers. The canvas upper keeps it real, and real soft. The signature toe bumper polishes off the look. Game on.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ae7acf37e23d4af29c6aacbd0124f2d6_9366/Nizza_Shoes_White_GZ8656_01_standard.jpg",USA,en,4.6,1050,50:56.8
https://www.adidas.com/us/ozweego-shoes/H04259.html,OZWEEGO Shoes,H04259,77,$110 ,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"No need to announce your arrival when you have these adidas OZWEEGO Shoes laced on. Their bold, bulky build does all the talking for you. The retro-inspired sneakers also go ahead and take care of your comfort, kindly provided by the dreamy Adiprene cushioning and an EVA midsole.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8e3ff987ab814387a2f2acb8010628c3_9366/OZWEEGO_Shoes_Black_H04259_01_standard.jpg",USA,en,4.8,332,50:57.4
https://www.adidas.com/us/adilette-aqua-slides/FY8103.html,Adilette Aqua Slides,FY8103,20,$25 ,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,An iconic style for slick surfaces. These quick-drying slides flash 3-Stripes across the bandage-style upper. Plush cushioning in the footbed provides the ultimate in comfort in and out of the shower.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a6dde93493944e7db750ac6400cc5584_9366/Adilette_Aqua_Slides_Blue_FY8103_01_standard.jpg",USA,en,4.6,2274,50:57.5
https://www.adidas.com/us/grand-court-shoes/GZ7610.html,Grand Court Shoes,GZ7610,35,$50 ,USD,InStock,Grey,Shoes,adidas United States,https://www.adidas.com,Kids/Shoes,A modern update to '70s style. These court-inspired shoes have a smooth leather-like upper with contrast 3-Stripes. A lightweight sockliner provides comfort as they take on their day.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2d33afb7179e4ec981c9acc200fd3d94_9366/Grand_Court_Shoes_Grey_GZ7610_01_standard.jpg",USA,en,4.8,463,50:57.6
https://www.adidas.com/us/adilette-aqua-slides/FY8107.html,Adilette Aqua Slides,FY8107,20,$25 ,USD,InStock,Pink,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,An iconic style for slick surfaces. These quick-drying slides flash 3-Stripes across the bandage-style upper. Plush cushioning in the footbed provides the ultimate in comfort in and out of the shower.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d42b0699a6f34d0983ffac6400c4aac4_9366/Adilette_Aqua_Slides_Pink_FY8107_01_standard.jpg",USA,en,4.6,2274,50:57.7
https://www.adidas.com/us/advantage-shoes/FY8875.html,Advantage Shoes,FY8875,40,$50 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Kids/Shoes,Comfort off the court. These kids' tennis-inspired shoes have a smooth leather-like upper with perforated 3-Stripes. A plush sockliner cushions their every step.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d7f1a9491aec466181f6ac6400cd1c75_9366/Advantage_Shoes_White_FY8875_01_standard.jpg",USA,en,4.8,545,50:57.8
https://www.adidas.com/us/hoops-2.0-mid-shoes/H01063.html,Hoops 2.0 Mid Shoes,H01063,44,$55 ,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Kids/Shoes,"Built for the hardwood, ready for the playground. These kids' shoes bring a basketball-inspired style to active little feet. Made with a leather-like upper, the mid-cut design adds extra support. Contrast 3-Stripes stand out on the sides.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/4cd1b0d60bc64338b82eac37016072de_9366/Hoops_2.0_Mid_Shoes_Black_H01063_01_standard.jpg",USA,en,4.8,234,50:57.9
https://www.adidas.com/us/climacool-vento-shoes/GY4944.html,Climacool Vento Shoes,GY4944,98,$140 ,USD,InStock,White,Sport,adidas United States,https://www.adidas.com,Running/Shoes,"Don't shrink away from the sun. Harness its energy as you hit the pavement in these adidas running shoes. The super breathable mesh upper with HEAT.RDY maximizes airflow so you stay cool and ventilated even when the temperature rises and the heat builds. Segmented Boost cushioning returns energy with every take-off and landing, keeping your legs fresh and your mind free to focus on the clear blue skies.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/243cc46258a94bdf864dad1d00bb2948_9366/Climacool_Vento_Shoes_White_GY4944_01_standard.jpg",USA,en,4.6,491,50:58.0
https://www.adidas.com/us/adilette-aqua-slides/EF1730.html,Adilette Aqua Slides,EF1730,20,$25 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Swim/Shoes,"Rinse off after the pool in these shower-friendly sandals. Keeping it simple, the smooth slip-ons reveal their adidas DNA with signature 3-Stripes. Soft cushioning rewards tired feet with plush comfort.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7a7020df0ec24acfa00fabfe00cab88b_9366/Adilette_Aqua_Slides_White_EF1730_01_standard.jpg",USA,en,4.5,5499,50:58.1
https://www.adidas.com/us/adilette-aqua-slides/FY8106.html,Adilette Aqua Slides,FY8106,20,$25 ,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,An iconic style for slick surfaces. These quick-drying slides flash 3-Stripes across the bandage-style upper. Plush cushioning in the footbed provides the ultimate in comfort in and out of the shower.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7f021cebcd3e4d1986f6ac6400c4619c_9366/Adilette_Aqua_Slides_Blue_FY8106_01_standard.jpg",USA,en,4.6,2274,50:58.2
https://www.adidas.com/us/court-rallye-slip-shoes/H05007.html,Court Rallye Slip Shoes,H05007,44,$55 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Unisex/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/286c0b4a8cb94525a38eace7015f235e_9366/Court_Rallye_Slip_Shoes_White_H05007_01_standard.jpg",USA,en,4.5,449,50:58.3
https://www.adidas.com/us/court-rallye-slip-shoes/FY4551.html,Court Rallye Slip Shoes,FY4551,44,$55 ,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Unisex/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/7a1bcc4c309b48a39786ac5d0001983c_9366/Court_Rallye_Slip_Shoes_Black_FY4551_01_standard.jpg",USA,en,4.5,449,50:58.5
https://www.adidas.com/us/climacool-vento-shoes/G54899.html,Climacool Vento Shoes,G54899,98,$140 ,USD,InStock,Blue,Sport,adidas United States,https://www.adidas.com,Running/Shoes,"Running isn't without its challenges, no matter where you're at. That's what makes the little victories so much sweeter. Whatever comes up, push through in these adidas Vento Shoes with HEAT.RDY. The highly breathable mesh upper and vents in the midsole circulate airflow to balance the building heat. Boost cushioning energizes your stride and takes comfort to the next level. Something you know all about.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/67c83f485ffa428eade2ad0c00f5e3ee_9366/Climacool_Vento_Shoes_Blue_G54899_01_standard.jpg",USA,en,4.6,491,50:59.0
https://www.adidas.com/us/climacool-vento-shoes/FZ1720.html,Climacool Vento Shoes,FZ1720,112,$140 ,USD,InStock,Black,Sport,adidas United States,https://www.adidas.com,Running/Shoes,"Don't shrink away from the sun. Harness its energy as you hit the pavement in these adidas running shoes. The super breathable mesh upper with HEAT.RDY maximizes airflow so you stay cool and ventilated even when the temperature rises and the heat builds. Segmented Boost cushioning returns energy with every take-off and landing, keeping your legs fresh and your mind free to focus on the clear blue skies.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/8febad855c344e509001ac6a01691d3b_9366/Climacool_Vento_Shoes_Black_FZ1720_01_standard.jpg",USA,en,4.6,491,50:59.1
https://www.adidas.com/us/how-we-do-long-tights/H29905.html,How We Do Long Tights,H29905,60,$75 ,USD,InStock,Grey,Bottoms,adidas United States,https://www.adidas.com,Women/Clothing,"Pull on your adidas super suit and fly through your city. The first piece you pull out of your closet and the last piece you take off, the staple piece of every run are the tights. Regulate temperature throughout your workout with moisture-wicking fabric. Mesh inserts in sensitive heat zones increase airflow.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/235d7c4037fd4e5a89aead2800a9c80e_9366/How_We_Do_Long_Tights_Grey_H29905_21_model.jpg",USA,en,4.7,45,50:59.1
https://www.adidas.com/us/comfort-flip-flops/FY8656.html,Comfort Flip-Flops,FY8656,24,$30 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"Enjoy sunny days in the sand or on the pool deck. These thong sandals pamper your feet with a plush, quick-drying footbed. A rugged outsole delivers durability while the contrasting 3-Stripes provide a sporty look.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/2f1a5b88b58a42fe8136ace60104b345_9366/Comfort_Flip-Flops_White_FY8656_01_standard.jpg",USA,en,4.5,245,50:59.2
https://www.adidas.com/us/classic-superlite-super-no-show-socks-6-pairs/EX6854.html,Classic Superlite Super-No-Show Socks 6 Pairs,EX6854,16,$20 ,USD,InStock,Multicolor,Undergarments,adidas United States,https://www.adidas.com,Men/Accessories,"No bunching. No slipping. No showing. Keep these adidas socks right where you want them, and enjoy dry, comfy feet all day. When you finally kick off your shoes, you'll be rewarded with the sight of a Trefoil logo and the knowledge that you have five more clean pairs to choose from for tomorrow.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/3b0290fd099d42c89eecaccd0136cc67_9366/Classic_Superlite_Super-No-Show_Socks_6_Pairs_Multicolor_EX6854_03_standard.jpg",USA,en,4.9,76,50:59.4
https://www.adidas.com/us/trefoil-superlite-super-no-show-socks-6-pairs/EX6896.html,Trefoil Superlite Super-No-Show Socks 6 Pairs,EX6896,16,$20 ,USD,InStock,White,Undergarments,adidas United States,https://www.adidas.com,Women/Accessories,"So lightweight, they're barely there. Splashed with pastel colors, this six-pack of adidas socks offers up an easy footwear choice nearly every day of the week. Ribbed cuffs ensure a stay-put fit. A super-no-show design means they won't peek out over your shoes.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9248e525da944de7ad05accd013d49da_9366/Trefoil_Superlite_Super-No-Show_Socks_6_Pairs_White_EX6896_41_detail_hover.jpg",USA,en,4.8,154,50:59.5
https://www.adidas.com/us/supernova-shoes/FX6822.html,Supernova Shoes,FX6822,70,$100 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Your run starts before your feet even hit the pavement. With a spark, a goal or a desire to be your best self. Lace into these adidas running shoes and the run starts now. High-performance elements like responsive cushioning and supportive overlays keep you cruising in comfort. The breathable, seamless upper means cool feet even when you ramp up the speed.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/ce4139aecfaa45f89cdcacb401166ab3_9366/Supernova_Shoes_White_FX6822_01_standard.jpg",USA,en,4.5,1047,50:59.6
https://www.adidas.com/us/adidas-adicolor-trefoil-hoodie/H33588.html,adidas Adicolor Trefoil Hoodie,H33588,52,$65 ,USD,InStock,Red,Outerwear,adidas United States,https://www.adidas.com,Women/Clothing,"Which color tells your story best? Rooted in our heritage of sport, Adicolor is iconic adidas style in a spectrum of shades. This hoodie puts the spotlight on the Trefoil logo. French terry fabric is everyday-level cozy.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/948981529e4a4adf86d9ad18011cf13d_9366/adidas_Adicolor_Trefoil_Hoodie_Red_H33588_21_model.jpg",USA,en,4.8,671,50:59.7
https://www.adidas.com/us/superlite-super-no-show-socks-6-pairs/EW9826.html,Superlite Super-No-Show Socks 6 Pairs,EW9826,16,$20 ,USD,InStock,Multicolor,Undergarments,adidas United States,https://www.adidas.com,Women/Accessories,"Refresh your sock drawer. These adidas socks work well for training sessions and everyday wear. The fabric is lightweight and ventilated, so you stay comfortable all day. The super-no-show length hides away inside trainers.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/683f7f44d7d148f5a5f8accd013c8e61_9366/Superlite_Super-No-Show_Socks_6_Pairs_Multicolor_EW9826_03_standard.jpg",USA,en,4.8,68,50:59.7
https://www.adidas.com/us/superlite-super-no-show-socks-6-pairs/EW9820.html,Superlite Super-No-Show Socks 6 Pairs,EW9820,16,$20 ,USD,InStock,White,Undergarments,adidas United States,https://www.adidas.com,Women/Accessories,"Refresh your sock drawer. These adidas socks work well for training sessions and everyday wear. The fabric is lightweight and ventilated, so you stay comfortable all day. The super-no-show length hides away inside trainers.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/92fa3bcab71e4f6cbee3ac07011cf429_9366/Superlite_Super-No-Show_Socks_6_Pairs_White_EW9820_03_standard.jpg",USA,en,4.8,68,50:59.8
https://www.adidas.com/us/adilette-boost-slides/GZ5313.html,Adilette Boost Slides,GZ5313,48,$60 ,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Swim/Shoes,"Transition from sandy beaches to busy streets in premium comfort all summer long. These slides feature a full-length, energy-returning midsole that cradles your foot with supreme cushioning. Classic 3-Stripes on the bandage-style upper show off your adidas style.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/948f90d887b94bdf8285acb800cca9af_9366/Adilette_Boost_Slides_Blue_GZ5313_01_standard.jpg",USA,en,4.6,1365,51:00.1
https://www.adidas.com/us/adidas-adicolor-trefoil-hoodie/H33587.html,adidas Adicolor Trefoil Hoodie,H33587,52,$65 ,USD,InStock,Pink,Outerwear,adidas United States,https://www.adidas.com,Women/Clothing,"Which color tells your story best? Rooted in our heritage of sport, Adicolor is iconic adidas style in a spectrum of shades. This hoodie puts the spotlight on the Trefoil logo. French terry fabric is everyday-level cozy.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/03419a915f0a411ea08eacf5014b1656_9366/adidas_Adicolor_Trefoil_Hoodie_Pink_H33587_21_model.jpg",USA,en,4.8,671,51:00.2
https://www.adidas.com/us/supernova-tokyo-shoes/FY2861.html,Supernova Tokyo Shoes,FY2861,80,$100 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Your run starts before your feet even hit the pavement. With a spark, a goal or a desire to be your best self. Lace into these adidas running shoes and the run starts now. High-performance elements like responsive cushioning and supportive overlays keep you cruising in comfort. The breathable, seamless upper means your feet stay cool even when you ramp up your speed.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/396245681e3d4337ab3ead0b00fc28fb_9366/Supernova_Tokyo_Shoes_White_FY2861_01_standard.jpg",USA,en,4.5,1047,51:00.8
https://www.adidas.com/us/supernova-shoes/S42723.html,Supernova Shoes,S42723,80,$100 ,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Check your goals off your list one by one. These adidas running shoes are made for chasing down PRs one run at a time. Responsive Boost in the forefoot and heel combines with springy Bounce for a balanced and energized ride. It's time to exceed your own expectations. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/c885be9a293944a3bab2acbc011696e1_9366/Supernova_Shoes_White_S42723_01_standard.jpg",USA,en,4.5,1047,51:00.8
https://www.adidas.com/us/stretch-cotton-boxer-briefs-3-pairs/EX4452.html,Stretch Cotton Boxer Briefs 3 Pairs,EX4452,24,$30 ,USD,InStock,Blue,Undergarments,adidas United States,https://www.adidas.com,Men/Clothing,"Little comforts make a big difference. Just look at these adidas boxer briefs. They're made with soft, quick-dry fabric that keeps you feeling fresh and a stay-put design that keeps you covered from your first rep to your last. Get comfortable and give it your all.

Our cotton products support sustainable cotton farming. This is part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/1cb8a51b268d410fb2a3acad00649506_9366/Stretch_Cotton_Boxer_Briefs_3_Pairs_Blue_EX4452_21_model.jpg",USA,en,4.9,165,51:01.0
https://www.adidas.com/us/trefoil-backpack/EX6752.html,Trefoil Backpack,EX6752,36,$45 ,USD,InStock,Black,Accessories,adidas United States,https://www.adidas.com,Women/Accessories,"You're all about the Trefoil. Now, so is your backpack, thanks to bold adidas branding. And behind that big, beautiful icon? Plenty of space to hold everything from laptop to earbuds.

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a520df1b51384c00af9caca100489f04_9366/Trefoil_Backpack_Black_EX6752_01_standard.jpg",USA,en,4.8,59,51:01.1
https://www.adidas.com/us/supernova-shoes/FX6810.html,Supernova Shoes,FX6810,50,$100 ,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"Your run starts before your feet even hit the pavement. With a spark, a goal or a desire to be your best self. Lace into these adidas running shoes and the run starts now. High-performance elements like responsive cushioning and supportive overlays keep you cruising in comfort. The breathable, seamless upper means your feet stay cool even when you ramp up your speed.

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/a61eefc27cac4f869844acb401163369_9366/Supernova_Shoes_Blue_FX6810_01_standard.jpg",USA,en,4.5,1030,51:01.2
https://www.adidas.com/us/supernova-shoes/S42548.html,Supernova Shoes,S42548,80,$100 ,USD,InStock,Grey,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,Check your goals off your list one by one. These adidas running shoes are made for chasing down PRs one run at a time. Responsive Boost in the forefoot and heel combines with springy Bounce for a balanced and energized ride. It's time to exceed your own expectations.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/9b10bd398bc04011b217ad5700ac15b3_9366/Supernova_Shoes_Grey_S42548_01_standard.jpg",USA,en,4.5,1030,51:01.3
https://www.adidas.com/us/sport-waist-pack/FZ8483.html,Sport Waist Pack,FZ8483,20,$25 ,USD,InStock,Blue,Accessories,adidas United States,https://www.adidas.com,Women/Accessories,Keys? Check. Phone? Check. Headphones? Yep. They're all packed away in this adidas pack with individual spaces for them all. Strap it around the waist or sling it across the chest. Either way you'll be hands free.,adidas,"https://assets.adidas.com/images/w_600,f_auto,q_auto/d2ac7a89a5ef4a62b9b3ad42011c0a75_9366/Sport_Waist_Pack_Blue_FZ8483_01_standard.jpg",USA,en,4.8,176,51:01.3
